"bbref_id","season","age","experience","team","league","position","games_played","minutes_played","on_court_plus_minus","off_court_plus_minus","prop_pg","prop_sg","prop_sf","prop_pf","prop_c","minutes_pg","minutes_sg","minutes_sf","minutes_pf","minutes_c"
"davised01",2016,26,6,"POR","NBA","PF",81,1684,1.5,1.2,0,0,0,0.55,0.45,0,0,0,926.2,757.8
"davised01",2017,27,7,"POR","NBA","PF",46,789,-6.4,-7.5,0,0,0,0.57,0.43,0,0,0,449.73,339.27
"davised01",2018,28,8,"POR","NBA","C",78,1471,4.4,2.2,0,0,0,0.57,0.43,0,0,0,838.47,632.53
"davised01",2019,29,9,"BRK","NBA","C",81,1446,4.2,6.7,0,0,0,0,1,0,0,0,0,1446
"udohek01",2011,23,1,"GSW","NBA","C",58,1030,5.7,11.3,0,0,0,0.01,0.99,0,0,0,10.3,1019.7
"udohek01",2012,24,2,"TOT","NBA","C",61,1290,8.2,12.4,0,0,0,0.12,0.88,0,0,0,154.8,1135.2
"udohek01",2012,24,2,"GSW","NBA","C",38,827,9.7,17.9,0,0,0,0.12,0.88,0,0,0,99.24,727.76
"udohek01",2012,24,2,"MIL","NBA","C",23,463,5.7,6.4,0,0,0,0.11,0.89,0,0,0,50.93,412.07
"udohek01",2013,25,3,"MIL","NBA","C",76,1312,-2.2,-0.5,0,0,0,0.37,0.63,0,0,0,485.44,826.56
"udohek01",2014,26,4,"MIL","NBA","PF",42,804,-10.5,-1.9,0,0,0,0.68,0.32,0,0,0,546.72,257.28
"udohek01",2015,27,5,"LAC","NBA","PF",33,128,-3.1,-10.8,0,0,0.01,0.71,0.28,0,0,1.28,90.88,35.84
"udohek01",2018,30,6,"UTA","NBA","C",63,810,4.1,-0.8,0,0,0,0.1,0.9,0,0,0,81,729
"udohek01",2019,31,7,"UTA","NBA","C",51,320,-3.6,-9.7,0,0,0,0.04,0.97,0,0,0,12.8,310.4
"bledser01",2011,21,1,"LAC","NBA","PG",81,1841,-6.4,-5.2,1,0,0,0,0,1841,0,0,0,0
"bledser01",2012,22,2,"LAC","NBA","PG",40,464,4.1,1.4,0.84,0.16,0,0,0,389.76,74.24,0,0,0
"bledser01",2013,23,3,"LAC","NBA","PG",76,1553,4.6,-3.9,0.88,0.12,0,0,0,1366.64,186.36,0,0,0
"bledser01",2014,24,4,"PHO","NBA","PG",43,1416,4.3,2.7,0.96,0.04,0,0,0,1359.36,56.64,0,0,0
"bledser01",2015,25,5,"PHO","NBA","PG",81,2800,0.5,5.5,0.81,0.19,0,0,0,2268,532,0,0,0
"bledser01",2016,26,6,"PHO","NBA","PG",31,1059,-2.8,6.2,1,0,0,0,0,1059,0,0,0,0
"bledser01",2017,27,7,"PHO","NBA","PG",66,2176,-4.4,3.4,0.96,0.04,0,0,0,2088.96,87.04,0,0,0
"bledser01",2018,28,8,"TOT","NBA","PG",74,2322,2.3,10.1,1,0.01,0,0,0,2322,23.22,0,0,0
"bledser01",2018,28,8,"PHO","NBA","PG",3,83,-39.1,-30.1,0.87,0.13,0,0,0,72.21,10.79,0,0,0
"bledser01",2018,28,8,"MIL","NBA","PG",71,2239,3.9,9.2,1,0,0,0,0,2239,0,0,0,0
"bledser01",2019,29,9,"MIL","NBA","PG",78,2272,10.9,5.5,0.99,0.01,0,0,0,2249.28,22.72,0,0,0
"jetereu01",2011,27,1,"SAC","NBA","PG",62,858,-5.8,0,1,0,0,0,0,858,0,0,0,0
"turneev01",2011,22,1,"PHI","NBA","SG",78,1797,0,-3,0.02,0.56,0.42,0.01,0,35.94,1006.32,754.74,17.97,0
"turneev01",2012,23,2,"PHI","NBA","SF",65,1713,2.5,-5.1,0.01,0.03,0.9,0.06,0,17.13,51.39,1541.7,102.78,0
"turneev01",2013,24,3,"PHI","NBA","SF",82,2892,-3.7,-0.3,0,0.25,0.71,0.04,0,0,723,2053.32,115.68,0
"turneev01",2014,25,4,"TOT","NBA","SF",81,2457,-7.3,-5.9,0,0.33,0.67,0,0,0,810.81,1646.19,0,0
"turneev01",2014,25,4,"PHI","NBA","SF",54,1886,-8.4,4.4,0,0.26,0.73,0.01,0,0,490.36,1376.78,18.86,0
"turneev01",2014,25,4,"IND","NBA","SF",27,571,-3.1,-9.2,0,0.54,0.46,0,0,0,308.34,262.66,0,0
"turneev01",2015,26,5,"BOS","NBA","SG",82,2260,-2.8,-6.4,0.01,0.43,0.56,0.01,0,22.6,971.8,1265.6,22.6,0
"turneev01",2016,27,6,"BOS","NBA","SG",81,2271,1.9,-3.4,0,0.3,0.67,0.03,0,0,681.3,1521.57,68.13,0
"turneev01",2017,28,7,"POR","NBA","SF",65,1658,-4.8,-7.7,0,0.07,0.91,0.02,0,0,116.06,1508.78,33.16,0
"turneev01",2018,29,8,"POR","NBA","SF",79,2034,-0.8,-7.7,0,0.04,0.93,0.04,0,0,81.36,1891.62,81.36,0
"turneev01",2019,30,9,"POR","NBA","PG",73,1605,1.1,-4.8,0.48,0.52,0,0,0,770.4,834.6,0,0,0
"lawalga01",2011,22,1,"PHO","NBA","PF",1,2,-66.7,-65.9,0,0,0,1,0,0,0,0,2,0
"silerga01",2011,24,1,"PHO","NBA","C",21,101,-8.3,-7.7,0,0,0,0,1,0,0,0,0,101
"forbega01",2011,25,1,"DEN","NBA","SF",63,791,-1.2,-7.9,0,0.18,0.69,0.13,0,0,142.38,545.79,102.83,0
"forbega01",2012,26,2,"TOR","NBA","SG",48,713,-4.6,-1.2,0.17,0.74,0.09,0,0,121.21,527.62,64.17,0,0
"nealga01",2011,26,1,"SAS","NBA","SG",80,1685,3.4,-5.4,0.04,0.79,0.17,0,0,67.4,1331.15,286.45,0,0
"nealga01",2012,27,2,"SAS","NBA","SG",56,1206,5.4,-4,0.45,0.55,0,0,0,542.7,663.3,0,0,0
"nealga01",2013,28,3,"SAS","NBA","SG",68,1484,4,-4.5,0.36,0.62,0.02,0,0,534.24,920.08,29.68,0,0
"nealga01",2014,29,4,"TOT","NBA","SG",52,1114,-8.8,-4.9,0.07,0.9,0.03,0,0,77.98,1002.6,33.42,0,0
"nealga01",2014,29,4,"MIL","NBA","SG",30,607,-15.5,-7.7,0.14,0.82,0.05,0,0,84.98,497.74,30.35,0,0
"nealga01",2014,29,4,"CHA","NBA","SG",22,507,-0.6,-0.6,0,1,0,0,0,0,507,0,0,0
"nealga01",2015,30,5,"TOT","NBA","SG",54,1193,-5.3,1.5,0.1,0.87,0.04,0,0,119.3,1037.91,47.72,0,0
"nealga01",2015,30,5,"CHO","NBA","SG",43,931,-6.1,-3.4,0.12,0.85,0.03,0,0,111.72,791.35,27.93,0,0
"nealga01",2015,30,5,"MIN","NBA","SG",11,262,-2.4,7.6,0,0.93,0.07,0,0,0,243.66,18.34,0,0
"nealga01",2016,31,6,"WAS","NBA","SG",40,807,-10.4,-12.5,0,0.85,0.15,0,0,0,685.95,121.05,0,0
"nealga01",2017,32,7,"ATL","NBA","SG",2,18,-15.8,-14.6,0.65,0.35,0,0,0,11.7,6.3,0,0,0
"haywago01",2011,20,1,"UTA","NBA","SF",72,1218,-7.9,-8.6,0,0.13,0.71,0.17,0,0,158.34,864.78,207.06,0
"haywago01",2012,21,2,"UTA","NBA","SF",66,2015,1.4,2.2,0,0.05,0.92,0.03,0,0,100.75,1853.8,60.45,0
"haywago01",2013,22,3,"UTA","NBA","SF",72,2104,2.4,5.6,0,0.27,0.73,0,0,0,568.08,1535.92,0,0
"haywago01",2014,23,4,"UTA","NBA","SF",77,2800,-7.9,0.1,0,0.02,0.75,0.24,0,0,56,2100,672,0
"haywago01",2015,24,5,"UTA","NBA","SF",76,2618,1.6,4.2,0,0,0.95,0.05,0,0,0,2487.1,130.9,0
"haywago01",2016,25,6,"UTA","NBA","SF",80,2893,1.3,-2.1,0,0.12,0.86,0.03,0,0,347.16,2487.98,86.79,0
"haywago01",2017,26,7,"UTA","NBA","SF",73,2516,6.6,5.7,0,0,0.71,0.3,0,0,0,1786.36,754.8,0
"haywago01",2018,27,8,"BOS","NBA","SF",1,5,19.1,15.4,0,0,0,1,0,0,0,0,5,0
"haywago01",2019,28,9,"BOS","NBA","PF",72,1863,4.6,-0.2,0,0,0.41,0.59,0.01,0,0,763.83,1099.17,18.63
"monrogr01",2011,20,1,"DET","NBA","C",80,2222,-3,2.1,0,0,0,0,1,0,0,0,0,2222
"monrogr01",2012,21,2,"DET","NBA","C",66,2082,-6.1,-1.3,0,0,0,0,1,0,0,0,0,2082
"monrogr01",2013,22,3,"DET","NBA","C",81,2687,-4.9,-1.7,0,0,0,0.17,0.83,0,0,0,456.79,2230.21
"monrogr01",2014,23,4,"DET","NBA","PF",82,2690,-3.5,1.6,0,0,0,0.64,0.36,0,0,0,1721.6,968.4
"monrogr01",2015,24,5,"DET","NBA","PF",69,2137,-0.5,1.9,0,0,0,0.5,0.5,0,0,0,1068.5,1068.5
"monrogr01",2016,25,6,"MIL","NBA","C",79,2314,-2.3,4.1,0,0,0,0,1,0,0,0,0,2314
"monrogr01",2017,26,7,"MIL","NBA","C",81,1823,3.8,6.9,0,0,0,0.02,0.98,0,0,0,36.46,1786.54
"monrogr01",2018,27,8,"TOT","NBA","C",51,1040,-11,-9.8,0,0,0,0.02,0.98,0,0,0,20.8,1019.2
"monrogr01",2018,27,8,"MIL","NBA","C",5,79,-4.9,-5,0,0,0,0.01,0.99,0,0,0,0.79,78.21
"monrogr01",2018,27,8,"PHO","NBA","C",20,465,-16.3,-7.5,0,0,0,0.05,0.95,0,0,0,23.25,441.75
"monrogr01",2018,27,8,"BOS","NBA","C",26,496,-6.9,-12.1,0,0,0,0,1,0,0,0,0,496
"monrogr01",2019,28,9,"TOT","NBA","C",43,480,-7.2,-12.2,0,0,0,0,1,0,0,0,0,480
"monrogr01",2019,28,9,"TOR","NBA","C",38,423,-9.6,-17.3,0,0,0,0,1,0,0,0,0,423
"monrogr01",2019,28,9,"BOS","NBA","C",2,5,62.5,57.8,0,0,0,0,1,0,0,0,0,5
"monrogr01",2019,28,9,"PHI","NBA","C",3,52,8.3,5.4,0,0,0,0,1,0,0,0,0,52
"vasqugr01",2011,24,1,"MEM","NBA","SG",70,860,-4.9,-9.4,0.09,0.75,0.15,0,0,77.4,645,129,0,0
"vasqugr01",2012,25,2,"NOH","NBA","SG",66,1706,-0.3,8.6,0.21,0.71,0.09,0,0,358.26,1211.26,153.54,0,0
"vasqugr01",2013,26,3,"NOH","NBA","PG",78,2685,-4.2,1.4,0.92,0.09,0,0,0,2470.2,241.65,0,0,0
"vasqugr01",2014,27,4,"TOT","NBA","SG-PG",79,1779,4.8,5.8,0.65,0.35,0,0,0,1156.35,622.65,0,0,0
"vasqugr01",2014,27,4,"SAC","NBA","PG",18,465,-7.7,-5.1,0.8,0.2,0,0,0,372,93,0,0,0
"vasqugr01",2014,27,4,"TOR","NBA","SG",61,1314,9.3,8.3,0.6,0.4,0,0,0,788.4,525.6,0,0,0
"vasqugr01",2015,28,5,"TOR","NBA","PG",82,1991,2,-2.6,0.67,0.33,0,0,0,1333.97,657.03,0,0,0
"vasqugr01",2016,29,6,"MIL","NBA","PG",23,460,-9.2,-5.8,0.82,0.18,0,0,0,377.2,82.8,0,0,0
"vasqugr01",2017,30,7,"BRK","NBA","PG",3,39,-14.6,-8.4,0.96,0.04,0,0,0,37.44,1.56,0,0,0
"ndiayha01",2011,24,1,"WAS","NBA","C",16,80,-25.3,-17.5,0,0,0,0.06,0.94,0,0,0,4.8,75.2
"ndiayha01",2012,25,2,"WAS","NBA","C",3,3,114.3,120.4,0,0,0,0,1,0,0,0,0,3
"ndiayha01",2014,27,3,"SAC","NBA","C",14,74,-16.6,-13.7,0,0,0,0.04,0.97,0,0,0,2.96,71.78
"whiteha01",2011,21,1,"SAC","NBA","C",1,2,-133.3,-127.6,0,0,0,0,1,0,0,0,0,2
"whiteha01",2012,22,2,"SAC","NBA","C",18,109,3.3,9.6,0,0,0,0,1,0,0,0,0,109
"whiteha01",2015,25,3,"MIA","NBA","C",48,1142,-2.2,0.7,0,0,0,0,1,0,0,0,0,1142
"whiteha01",2016,26,4,"MIA","NBA","C",73,2125,2.4,0.9,0,0,0,0,1,0,0,0,0,2125
"whiteha01",2017,27,5,"MIA","NBA","C",77,2513,2.1,2.6,0,0,0,0,1,0,0,0,0,2513
"whiteha01",2018,28,6,"MIA","NBA","C",54,1364,-2.4,-5.2,0,0,0,0,1,0,0,0,0,1364
"whiteha01",2019,29,7,"MIA","NBA","C",72,1674,1.4,2.6,0,0,0,0,1,0,0,0,0,1674
"smithis01",2011,22,1,"TOT","NBA","PG",43,442,-5.4,-8.2,0.99,0.01,0,0,0,437.58,4.42,0,0,0
"smithis01",2011,22,1,"HOU","NBA","PG",28,329,-6.5,-9.4,0.99,0.01,0,0,0,325.71,3.29,0,0,0
"smithis01",2011,22,1,"MEM","NBA","PG",15,113,-2.3,-4.9,1,0,0,0,0,113,0,0,0,0
"smithis01",2012,23,2,"TOT","NBA","PG",26,234,-7.7,-6.6,1,0,0,0,0,234,0,0,0,0
"smithis01",2012,23,2,"GSW","NBA","PG",6,63,4.8,8.6,1,0,0,0,0,63,0,0,0,0
"smithis01",2012,23,2,"ORL","NBA","PG",20,171,-12.6,-14.4,1,0,0,0,0,171,0,0,0,0
"smithis01",2013,24,3,"TOT","NBA","PG",52,516,-5.5,-0.8,1,0,0,0,0,516,0,0,0,0
"smithis01",2013,24,3,"ORL","NBA","PG",36,378,-8.6,-0.9,1,0,0,0,0,378,0,0,0,0
"smithis01",2013,24,3,"MIL","NBA","PG",16,138,2.6,4.7,1,0,0,0,0,138,0,0,0,0
"smithis01",2014,25,4,"PHO","NBA","PG",70,1006,0.5,-2.7,1,0,0,0,0,1006,0,0,0,0
"smithis01",2015,26,5,"TOT","NBA","PG",55,832,-6.5,-3.2,0.99,0.01,0,0,0,823.68,8.32,0,0,0
"smithis01",2015,26,5,"OKC","NBA","PG",30,155,-13.2,-15.9,0.95,0.05,0,0,0,147.25,7.75,0,0,0
"smithis01",2015,26,5,"PHI","NBA","PG",25,677,-4.9,5.4,1,0,0,0,0,677,0,0,0,0
"smithis01",2016,27,6,"TOT","NBA","PG",77,2239,-7.8,-0.7,0.99,0.01,0,0,0,2216.61,22.39,0,0,0
"smithis01",2016,27,6,"NOP","NBA","PG",27,617,-2.4,1.8,0.98,0.02,0,0,0,604.66,12.34,0,0,0
"smithis01",2016,27,6,"PHI","NBA","PG",50,1622,-9.8,1.4,1,0,0,0,0,1622,0,0,0,0
"smithis01",2017,28,7,"DET","NBA","PG",81,1955,1.2,5.3,1,0,0,0,0,1955,0,0,0,0
"smithis01",2018,29,8,"DET","NBA","PG",82,2043,0.8,2.1,1,0,0,0,0,2043,0,0,0,0
"smithis01",2019,30,9,"DET","NBA","PG",56,1251,3,4.9,1,0,0,0,0,1251,0,0,0,0
"anderja01",2011,21,1,"SAS","NBA","SF",26,286,-7.8,-15.4,0,0.25,0.73,0.02,0,0,71.5,208.78,5.72,0
"anderja01",2012,22,2,"SAS","NBA","SG",51,603,8.5,0.8,0,0.72,0.28,0,0,0,434.16,168.84,0,0
"anderja01",2013,23,3,"TOT","NBA","SG-SF",39,401,12.8,8,0,0.48,0.46,0.05,0,0,192.48,184.46,20.05,0
"anderja01",2013,23,3,"SAS","NBA","SF",10,94,20.3,13.9,0,0.04,0.75,0.21,0,0,3.76,70.5,19.74,0
"anderja01",2013,23,3,"HOU","NBA","SG",29,307,10.4,7.4,0,0.62,0.38,0.01,0,0,190.34,116.66,3.07,0
"anderja01",2014,24,4,"PHI","NBA","SG",80,2309,-11.2,-1.3,0.01,0.74,0.25,0.01,0,23.09,1708.66,577.25,23.09,0
"anderja01",2016,26,5,"SAC","NBA","SG",51,721,-4.8,-2.5,0,0.32,0.64,0.03,0,0,230.72,461.44,21.63,0
"adrieje01",2011,24,1,"GSW","NBA","PF",23,196,-0.4,2.4,0,0.03,0.07,0.76,0.15,0,5.88,13.72,148.96,29.4
"adrieje01",2012,25,2,"HOU","NBA","PF",8,63,-12.6,-13.2,0,0,0,1,0,0,0,0,63,0
"adrieje01",2013,26,3,"CHA","NBA","PF",52,713,-7.1,3.6,0,0,0.01,0.96,0.03,0,0,7.13,684.48,21.39
"adrieje01",2014,27,4,"TOT","NBA","PF",53,961,-4,0.6,0,0,0.05,0.94,0.01,0,0,48.05,903.34,9.61
"adrieje01",2014,27,4,"CHA","NBA","PF",25,256,-0.8,-0.7,0,0,0.2,0.8,0,0,0,51.2,204.8,0
"adrieje01",2014,27,4,"MIL","NBA","PF",28,705,-5.3,4.4,0,0,0,0.99,0.01,0,0,0,697.95,7.05
"adrieje01",2015,28,5,"MIN","NBA","PF",17,215,-4.7,5.2,0,0,0,0.49,0.52,0,0,0,105.35,111.8
"evansje01",2011,23,1,"UTA","NBA","SF",49,463,-3,-1.1,0,0.13,0.62,0.26,0,0,60.19,287.06,120.38,0
"evansje01",2012,24,2,"UTA","NBA","SF",29,217,-10.4,-11.8,0,0.07,0.36,0.57,0,0,15.19,78.12,123.69,0
"evansje01",2013,25,3,"UTA","NBA","PF",37,215,4.4,4.8,0,0,0.12,0.88,0.01,0,0,25.8,189.2,2.15
"evansje01",2014,26,4,"UTA","NBA","SF",66,1209,-6.5,2,0,0.02,0.51,0.48,0,0,24.18,616.59,580.32,0
"evansje01",2015,27,5,"UTA","NBA","SF",38,266,7.5,7.8,0,0.08,0.5,0.43,0,0,21.28,133,114.38,0
"evansje01",2016,28,6,"DAL","NBA","SF",30,251,-4.4,-4.5,0,0.02,0.53,0.43,0.03,0,5.02,133.03,107.93,7.53
"evansje01",2018,30,7,"ATL","NBA","SF",1,5,-45.5,-39.5,0,0,1,0,0,0,0,5,0,0
"linje01",2011,22,1,"GSW","NBA","PG",29,285,2.5,5.6,0.82,0.18,0,0,0,233.7,51.3,0,0,0
"linje01",2012,23,2,"NYK","NBA","PG",35,940,6.6,4.6,0.96,0.04,0,0,0,902.4,37.6,0,0,0
"linje01",2013,24,3,"HOU","NBA","PG",82,2640,2.7,-2.9,0.88,0.13,0,0,0,2323.2,343.2,0,0,0
"linje01",2014,25,4,"HOU","NBA","PG",71,2054,4.5,-0.7,0.66,0.34,0,0,0,1355.64,698.36,0,0,0
"linje01",2015,26,5,"LAL","NBA","PG",74,1907,-6.5,1.2,0.95,0.06,0,0,0,1811.65,114.42,0,0,0
"linje01",2016,27,6,"CHO","NBA","SG",78,2048,2.4,-0.9,0.37,0.63,0,0,0,757.76,1290.24,0,0,0
"linje01",2017,28,7,"BRK","NBA","PG",36,883,-3.7,3.4,1,0,0,0,0,883,0,0,0,0
"linje01",2018,29,8,"BRK","NBA","PG",1,25,-11.9,-8,1,0,0,0,0,25,0,0,0,0
"linje01",2019,30,9,"TOT","NBA","PG",74,1436,-6.2,-7.5,0.75,0.25,0,0,0,1077,359,0,0,0
"linje01",2019,30,9,"ATL","NBA","PG",51,1003,-5.7,0.3,0.85,0.15,0,0,0,852.55,150.45,0,0,0
"linje01",2019,30,9,"TOR","NBA","PG",23,433,-7.4,-15,0.52,0.48,0,0,0,225.16,207.84,0,0,0
"walljo01",2011,20,1,"WAS","NBA","PG",69,2606,-9.3,-3.5,0.9,0.1,0,0,0,2345.4,260.6,0,0,0
"walljo01",2012,21,2,"WAS","NBA","PG",66,2386,-6.8,-3.2,0.98,0.02,0,0,0,2338.28,47.72,0,0,0
"walljo01",2013,22,3,"WAS","NBA","PG",49,1602,1,6.8,0.9,0.1,0,0,0,1441.8,160.2,0,0,0
"walljo01",2014,23,4,"WAS","NBA","PG",82,2980,3,7.5,1,0,0,0,0,2980,0,0,0,0
"walljo01",2015,24,5,"WAS","NBA","PG",79,2837,4.2,12.3,0.94,0.06,0,0,0,2666.78,170.22,0,0,0
"walljo01",2016,25,6,"WAS","NBA","PG",77,2784,1,4.8,0.79,0.21,0,0,0,2199.36,584.64,0,0,0
"walljo01",2017,26,7,"WAS","NBA","PG",78,2836,3.8,7.5,0.95,0.06,0,0,0,2694.2,170.16,0,0,0
"walljo01",2018,27,8,"WAS","NBA","PG",41,1410,4.2,5.3,0.99,0.01,0,0,0,1395.9,14.1,0,0,0
"walljo01",2019,28,9,"WAS","NBA","PG",32,1104,-6.8,-5.3,1,0,0,0,0,1104,0,0,0,0
"crawfjo02",2011,22,1,"TOT","NBA","SG",42,1027,-11,-7.4,0.22,0.78,0,0,0,225.94,801.06,0,0,0
"crawfjo02",2011,22,1,"ATL","NBA","SG",16,160,-10.6,-10.2,0.33,0.67,0,0,0,52.8,107.2,0,0,0
"crawfjo02",2011,22,1,"WAS","NBA","SG",26,867,-11.1,-3.8,0.2,0.8,0,0,0,173.4,693.6,0,0,0
"crawfjo02",2012,23,2,"WAS","NBA","SG",64,1753,-9.3,-7.5,0.03,0.96,0.01,0,0,52.59,1682.88,17.53,0,0
"crawfjo02",2013,24,3,"TOT","NBA","SG",70,1709,-5.4,-4.8,0.32,0.65,0.03,0,0,546.88,1110.85,51.27,0,0
"crawfjo02",2013,24,3,"WAS","NBA","SG",43,1127,-8.7,-8.1,0.39,0.62,0,0,0,439.53,698.74,0,0,0
"crawfjo02",2013,24,3,"BOS","NBA","SG",27,582,0.9,1.6,0.2,0.7,0.1,0,0,116.4,407.4,58.2,0,0
"crawfjo02",2014,25,4,"TOT","NBA","SG-PG",81,1859,-5.3,-6.9,0.22,0.76,0.03,0,0,408.98,1412.84,55.77,0,0
"crawfjo02",2014,25,4,"BOS","NBA","PG",39,1198,-4.4,1.2,0.22,0.78,0,0,0,263.56,934.44,0,0,0
"crawfjo02",2014,25,4,"GSW","NBA","SG",42,661,-6.9,-14.3,0.22,0.71,0.06,0,0,145.42,469.31,39.66,0,0
"crawfjo02",2017,28,5,"NOP","NBA","SG",19,442,0.9,3.1,0,0.47,0.53,0,0,0,207.74,234.26,0,0
"crawfjo02",2018,29,6,"NOP","NBA","SG",5,53,-12.7,-14.7,0.23,0.68,0.1,0,0,12.19,36.04,5.3,0,0
"serapke01",2011,21,1,"WAS","NBA","PF",58,635,-15.7,-9,0,0,0,0.64,0.36,0,0,0,406.4,228.6
"serapke01",2012,22,2,"WAS","NBA","C",57,1176,-1.5,7.2,0,0,0,0.05,0.95,0,0,0,58.8,1117.2
"serapke01",2013,23,3,"WAS","NBA","C",79,1721,-6.9,-6.9,0,0,0,0.01,0.99,0,0,0,17.21,1703.79
"serapke01",2014,24,4,"WAS","NBA","C",53,578,-3.1,-5,0,0,0,0.14,0.86,0,0,0,80.92,497.08
"serapke01",2015,25,5,"WAS","NBA","C",79,1235,-6.1,-9.9,0,0,0,0.04,0.97,0,0,0,49.4,1197.95
"serapke01",2016,26,6,"NYK","NBA","C",48,526,-9.1,-7.2,0,0,0,0.03,0.97,0,0,0,15.78,510.22
"serapke01",2017,27,7,"IND","NBA","PF",49,559,-9.9,-11.3,0,0,0,0.49,0.51,0,0,0,273.91,285.09
"stephla01",2011,20,1,"IND","NBA","SG",12,115,-0.4,1,0.53,0.47,0,0,0,60.95,54.05,0,0,0
"stephla01",2012,21,2,"IND","NBA","SG",42,442,-3.9,-8.3,0.05,0.94,0.01,0,0,22.1,415.48,4.42,0,0
"stephla01",2013,22,3,"IND","NBA","SG",78,2278,8.8,9.5,0,0.95,0.04,0,0,0,2164.1,91.12,0,0
"stephla01",2014,23,4,"IND","NBA","SG",78,2752,5.5,2.6,0.02,0.93,0.05,0,0,55.04,2559.36,137.6,0,0
"stephla01",2015,24,5,"CHO","NBA","SG",61,1573,-7.4,-6.4,0.02,0.37,0.61,0,0,31.46,582.01,959.53,0,0
"stephla01",2016,25,6,"TOT","NBA","SF",69,1372,-2,-3.7,0,0.22,0.69,0.09,0,0,301.84,946.68,123.48,0
"stephla01",2016,25,6,"LAC","NBA","SF",43,680,-1.4,-7,0,0.08,0.78,0.14,0,0,54.4,530.4,95.2,0
"stephla01",2016,25,6,"MEM","NBA","SF",26,692,-2.5,-0.3,0.01,0.35,0.61,0.04,0,6.92,242.2,422.12,27.68,0
"stephla01",2017,26,7,"TOT","NBA","SG",18,361,1.1,2.2,0.01,0.55,0.44,0,0,3.61,198.55,158.84,0,0
"stephla01",2017,26,7,"NOP","NBA","SG",6,162,-3.3,-1.4,0,0.1,0.89,0.01,0,0,16.2,144.18,1.62,0
"stephla01",2017,26,7,"MIN","NBA","SG",6,67,-8.4,-7.5,0,0.78,0.22,0,0,0,52.26,14.74,0,0
"stephla01",2017,26,7,"IND","NBA","SG",6,132,12,12.6,0.02,0.97,0.01,0,0,2.64,128.04,1.32,0,0
"stephla01",2018,27,8,"IND","NBA","SG",82,1850,-2.9,-8.5,0,0.38,0.62,0,0,0,703,1147,0,0
"stephla01",2019,28,9,"LAL","NBA","SG",68,1123,-4.6,-3.9,0.02,0.33,0.51,0.14,0,22.46,370.59,572.73,157.22,0
"fieldla01",2011,22,1,"NYK","NBA","SG",82,2541,2,2.3,0,0.76,0.24,0,0,0,1931.16,609.84,0,0
"fieldla01",2012,23,2,"NYK","NBA","SG",66,1894,5.8,6,0,0.49,0.5,0.02,0,0,928.06,947,37.88,0
"fieldla01",2013,24,3,"TOR","NBA","SF",51,1037,0,2.1,0,0.01,0.56,0.43,0,0,10.37,580.72,445.91,0
"fieldla01",2014,25,4,"TOR","NBA","SF",30,322,-0.1,-4.1,0,0.07,0.78,0.15,0,0,22.54,251.16,48.3,0
"fieldla01",2015,26,5,"TOR","NBA","SF",26,216,-20.9,-25.7,0.02,0.11,0.87,0,0,4.32,23.76,187.92,0,0
"owensla01",2011,28,1,"TOT","NBA","SF",12,143,5.7,6.7,0,0.01,0.92,0.07,0,0,1.43,131.56,10.01,0
"owensla01",2011,28,1,"SAS","NBA","SF",7,31,11.4,5,0,0.06,0.83,0.12,0,0,1.86,25.73,3.72,0
"owensla01",2011,28,1,"WAS","NBA","SF",5,112,4.2,12.6,0,0,0.94,0.06,0,0,0,105.28,6.72,0
"owensla01",2012,29,2,"NJN","NBA","SF",7,75,-20.2,-13.8,0,0.03,0.87,0.1,0,0,2.25,65.25,7.5,0
"sandela01",2011,22,1,"MIL","NBA","C",60,872,-8.7,-10.1,0,0,0,0.28,0.72,0,0,0,244.16,627.84
"sandela01",2012,23,2,"MIL","NBA","PF",52,643,8.4,10.3,0,0,0,0.22,0.79,0,0,0,141.46,507.97
"sandela01",2013,24,3,"MIL","NBA","C",71,1937,0.7,5,0,0,0,0.05,0.95,0,0,0,96.85,1840.15
"sandela01",2014,25,4,"MIL","NBA","C",23,584,-9.5,-0.6,0,0,0,0.02,0.98,0,0,0,11.68,572.32
"sandela01",2015,26,5,"MIL","NBA","C",27,586,-6.3,-8.2,0,0,0,0,1,0,0,0,0,586
"sandela01",2017,28,6,"CLE","NBA","C",5,13,-11.4,-14.8,0,0,0,0,1,0,0,0,0,13
"haywala01",2011,24,1,"MIN","NBA","SF",42,419,-14.5,-8.4,0,0.24,0.73,0.03,0,0,100.56,305.87,12.57,0
"haywala01",2012,25,2,"OKC","NBA","SF",26,141,-18,-25.8,0,0.01,0.52,0.47,0,0,1.41,73.32,66.27,0
"haywala01",2013,26,3,"MIN","NBA","SF",4,31,-36.3,-34.3,0,0.49,0.52,0,0,0,15.19,16.12,0,0
"babbilu01",2011,21,1,"POR","NBA","SF",24,137,-12.3,-14.4,0,0.02,0.45,0.52,0.02,0,2.74,61.65,71.24,2.74
"babbilu01",2012,22,2,"POR","NBA","SF",40,537,-13.5,-14.8,0,0,0.5,0.5,0,0,0,268.5,268.5,0
"babbilu01",2013,23,3,"POR","NBA","PF",62,730,-3.5,0.1,0,0,0.2,0.8,0,0,0,146,584,0
"babbilu01",2014,24,4,"NOP","NBA","PF",27,473,6.5,10.3,0,0,0.07,0.89,0.05,0,0,33.11,420.97,23.65
