BBREF_ID,SEASON,BLEND,SEASON_PLUS_1,SEASON_PLUS_2,SEASON_PLUS_3,SEASON_PLUS_4,SEASON_PLUS_5,SALARY,SALARY_PROP_CAP,AGE,EXPERIENCE,TEAM,POSITION,GAMES_PLAYED,MINUTES_PLAYED,ON_COURT_PLUS_MINUS,OFF_COURT_PLUS_MINUS,PROP_PG,PROP_SG,PROP_SF,PROP_PF,PROP_C,MINUTES_PG,MINUTES_SG,MINUTES_SF,MINUTES_PF,MINUTES_C,POSITION_MINUTES,POSITION_NUMERIC,ADVANCED_POSITION_CLUSTER,ORPM,DRPM,RPM,WINS
vonleno01,2015-2016,-3.38666666666667,-3.2933333333333303,-2.1933333333333302,0.46666666666666706,,,2637720.0,0.0376817142857143,20,2,POR,PF,78,1174,-2.1,-4.0,0.0,0.0,0.0,0.97,0.03,0.0,0.0,0.0,1138.78,35.22,PF,4.03,Big,-3.52,0.44,-3.08,0.03
capelca01,2015-2016,1.54,0.0666666666666667,2.42666666666667,2.18,,,1242720.0,0.0177531428571429,21,2,HOU,C,77,1471,3.8,6.0,0.0,0.0,0.0,0.2,0.8,0.0,0.0,0.0,294.2,1176.8,C,4.8,Big,-0.68,2.74,2.06,4.92
nurkiju01,2015-2016,-0.573333333333333,0.346666666666667,1.3,4.4666666666666694,,,1842000.0,0.0263142857142857,21,2,DEN,C,32,547,0.1,3.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,547.0,C,5.0,Big,-1.29,1.08,-0.21,1.0
porzikr01,2015-2016,1.73333333333333,1.12666666666667,1.50666666666667,,,,4131720.0,0.0590245714285714,20,1,NYK,PF,72,2047,-0.3,5.2,0.0,0.0,0.0,0.7,0.3,0.0,0.0,0.0,1432.9,614.1,PF,4.3,Big,0.24,2.26,2.5,7.09
inglida01,2015-2016,-3.54666666666667,,,,,,855000.0,0.0122142857142857,20,1,MIL,SF,20,156,-9.6,-5.8,0.0,0.0,0.8,0.2,0.0,0.0,0.0,124.8,31.2,0.0,SF,3.2,Wing,-2.43,0.31,-2.12,0.1
jokicni01,2015-2016,5.62,7.28666666666667,6.34666666666667,7.40666666666667,,,1300000.0,0.0185714285714286,20,1,DEN,C,80,1733,2.3,9.5,0.0,0.0,0.0,0.05,0.95,0.0,0.0,0.0,86.65,1646.35,C,4.95,Big,2.42,3.61,6.03,9.88
cabocbr01,2015-2016,-5.52,-0.833333333333333,-3.2733333333333303,-0.653333333333333,,,1524000.0,0.0217714285714286,20,2,TOR,SF,6,43,-5.8,-10.8,0.0,0.05,0.69,0.26,0.0,0.0,2.15,29.67,11.18,0.0,SF,3.21,Wing,-1.59,-0.89,-2.48,0.02
feliccr01,2015-2016,1.26666666666667,-0.773333333333333,-4.30666666666667,-4.0466666666666695,,,525090.0,0.0075012857142857095,23,1,CHI,C,31,321,5.6,7.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,321.0,C,5.0,Big,-0.26,1.71,1.45,0.93
alexacl01,2015-2016,-3.42666666666667,,,,,,525093.0,0.00750132857142857,20,1,POR,PF,8,36,-13.8,-14.7,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,36.0,0.0,PF,4.0,Big,-1.45,-0.19,-1.64,0.03
oubreke01,2015-2016,-4.26,-2.38666666666667,-1.3866666666666698,-1.52,,,1920240.0,0.027431999999999998,20,1,WAS,SF,63,671,-1.1,-0.8,0.0,0.1,0.84,0.06,0.0,0.0,67.1,563.64,40.26,0.0,SF,2.96,Wing,-2.55,-0.94,-3.49,-0.16
turnemy01,2015-2016,-3.00666666666667,2.57333333333333,0.52,2.14,,,2357760.0,0.0336822857142857,19,1,IND,C,60,1367,-2.0,-6.0,0.0,0.0,0.0,0.39,0.62,0.0,0.0,0.0,533.13,847.54,C,4.66,Big,-3.61,0.25,-3.36,-0.21
johnsst04,2015-2016,-2.6666666666666696,-2.2533333333333303,-1.14,-2.39333333333333,,,2841960.0,0.0405994285714286,19,1,DET,SF,73,1687,-3.3,-6.4,0.0,0.36,0.63,0.02,0.0,0.0,607.32,1062.81,33.74,0.0,SF,2.69,Wing,-1.92,-0.78,-2.7,0.45
jonesty01,2015-2016,-3.62666666666667,-0.753333333333333,3.35333333333333,0.08,,,1282080.0,0.0183154285714286,19,1,MIN,PG,37,573,-9.8,-7.6,1.0,0.0,0.0,0.0,0.0,573.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-1.77,-1.82,-3.59,-0.17
winslju01,2015-2016,-0.8,-3.54666666666667,-0.15333333333333302,1.32666666666667,,,2481720.0,0.0354531428571429,19,1,MIA,SF,78,2232,3.6,3.6,0.0,0.04,0.81,0.15,0.0,0.0,89.28,1807.92,334.8,0.0,SF,3.11,Wing,-1.86,0.96,-0.9,3.1
okafoja01,2015-2016,-4.88666666666667,-4.89333333333333,-3.7866666666666697,-2.1,,,4582680.0,0.0654668571428571,20,1,PHI,C,53,1591,-16.8,-10.0,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1591.0,C,5.0,Big,-3.72,-1.56,-5.28,-2.18
bookede01,2015-2016,-4.1,-1.6333333333333302,-0.5,0.666666666666667,,,2127840.0,0.0303977142857143,19,1,PHO,SG,76,2108,-9.3,-4.2,0.01,0.8,0.17,0.01,0.0,21.08,1686.4,358.36,21.08,0.0,SG,2.16,Wing,-0.73,-3.87,-4.6,-2.02
townska01,2015-2016,1.47333333333333,3.05333333333333,4.66,4.80666666666667,,,5703600.0,0.08148,20,1,MIN,C,82,2627,-2.7,2.0,0.0,0.0,0.0,0.02,0.98,0.0,0.0,0.0,52.54,2574.46,C,4.98,Big,1.03,-0.22,0.81,6.56
lylestr01,2015-2016,-2.52,-2.8066666666666698,-0.3733333333333329,-2.38,,,2239800.0,0.0319971428571429,20,1,UTA,PF,80,1382,-1.3,-4.8,0.0,0.0,0.0,0.85,0.15,0.0,0.0,0.0,1174.7,207.3,PF,4.15,Wing,-2.1,-0.28,-2.38,0.62
russeda01,2015-2016,-3.04,-1.3,-1.74666666666667,2.14,,,5103120.0,0.0729017142857143,19,1,LAL,PG,80,2259,-12.5,-5.1,0.86,0.14,0.0,0.0,0.0,1942.74,316.26,0.0,0.0,0.0,PG,1.14,Guard,-1.1,-2.56,-3.66,-0.77
vaughra01,2015-2016,-5.88666666666667,-4.52,-2.7933333333333303,,,,1733040.0,0.0247577142857143,19,1,MIL,SG,70,1001,-6.2,-2.9,0.0,0.45,0.49,0.06,0.0,0.0,450.45,490.49,60.06,0.0,SF,2.61,Wing,-3.65,-2.13,-5.78,-1.65
mcculch01,2015-2016,-1.82,-2.46666666666667,-3.48666666666667,,,,1140240.0,0.0162891428571429,20,1,BRK,PF,24,362,-15.3,-8.5,0.0,0.0,0.0,0.82,0.18,0.0,0.0,0.0,296.84,65.16,PF,4.18,Wing,-1.18,-1.05,-2.23,0.21
looneke01,2015-2016,-4.63333333333333,-0.52,1.28,3.52,,,1131960.0,0.0161708571428571,19,1,GSW,PF,5,21,-44.4,-55.8,0.0,0.0,0.1,0.74,0.16,0.0,0.0,2.1,15.54,3.36,PF,4.06,Big,-1.02,-1.18,-2.2,0.01
afflaar01,2015-2016,-2.96666666666667,-4.02,-4.8,,,,8000000.0,0.11428571428571402,30,9,NYK,SG,71,2371,-3.5,-1.7,0.01,0.81,0.18,0.0,0.0,23.71,1920.51,426.78,0.0,0.0,SG,2.17,Wing,-0.67,-2.58,-3.25,-0.18
belinma01,2015-2016,-4.64666666666667,-1.4333333333333302,-1.5733333333333301,-2.02,,,6333333.0,0.0904761857142857,29,9,SAC,SG,68,1672,-6.4,-6.2,0.0,0.56,0.43,0.01,0.0,0.0,936.32,718.96,16.72,0.0,SG,2.45,Wing,-2.09,-2.78,-4.87,-1.91
breweco01,2015-2016,-2.05333333333333,-1.4,-2.45333333333333,-0.166666666666667,,,8200000.0,0.117142857142857,29,9,HOU,SF,82,1669,-2.6,-4.7,0.0,0.05,0.83,0.12,0.0,0.0,83.45,1385.27,200.28,0.0,SF,3.07,Wing,-1.67,0.14,-1.53,1.73
brookaa01,2015-2016,-2.62666666666667,-3.72,-3.7,,,,2000000.0,0.0285714285714286,31,8,CHI,PG,69,1108,-0.6,1.5,1.0,0.0,0.0,0.0,0.0,1108.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-0.3,-1.99,-2.29,0.58
conlemi01,2015-2016,2.47333333333333,4.88,-1.2066666666666699,3.22,,,9588426.0,0.136977514285714,28,9,MEM,PG,56,1761,2.0,7.7,1.0,0.0,0.0,0.0,0.0,1761.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,2.78,0.08,2.86,6.36
dudleja01,2015-2016,1.58,0.7133333333333329,-0.686666666666667,-0.18,,,4250000.0,0.0607142857142857,30,9,WAS,PF,81,2098,1.3,3.7,0.0,0.0,0.01,0.94,0.05,0.0,0.0,20.98,1972.12,104.9,PF,4.04,Wing,1.09,0.78,1.87,6.82
duranke01,2015-2016,6.9533333333333305,6.4933333333333305,4.27333333333333,4.71333333333333,,,20158622.0,0.28798031428571397,27,9,OKC,SF,72,2578,11.7,13.0,0.0,0.0,0.74,0.26,0.0,0.0,0.0,1907.72,670.28,0.0,SF,3.26,Wing,5.51,0.97,6.48,16.0
gasolma01,2015-2016,1.07333333333333,3.12,1.53333333333333,3.2733333333333303,,,19700000.0,0.28142857142857103,31,8,MEM,C,52,1791,0.0,4.2,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1791.0,C,5.0,Big,-0.9,2.01,1.11,4.6
greenje02,2015-2016,-1.5666666666666698,-3.76,-0.4733333333333329,-0.946666666666667,,,9200000.0,0.131428571428571,29,8,TOT,SF,80,2253,-0.4,-2.0,0.0,0.0,0.4,0.59,0.01,0.0,0.0,901.2,1329.27,22.53,PF,3.61,Wing,-0.44,-1.06,-1.5,2.24
hawessp01,2015-2016,0.23333333333333303,-2.1666666666666696,,,,,5543725.0,0.0791960714285714,27,9,CHO,PF,57,1035,1.9,-1.3,0.0,0.0,0.0,0.73,0.27,0.0,0.0,0.0,755.55,279.45,PF,4.27,Big,-1.45,2.1,0.65,2.45
horfoal01,2015-2016,3.34666666666667,2.2466666666666697,3.92666666666667,4.5466666666666695,,,12000000.0,0.17142857142857096,29,9,ATL,C,82,2631,3.9,0.6,0.0,0.0,0.0,0.1,0.9,0.0,0.0,0.0,263.1,2367.9,C,4.9,Big,0.89,2.08,2.97,10.09
landrca01,2015-2016,-0.46666666666666706,,,,,,6500000.0,0.0928571428571429,32,9,PHI,PF,36,569,-11.0,-0.4,0.0,0.0,0.0,0.52,0.48,0.0,0.0,0.0,295.88,273.12,PF,4.48,Big,0.48,-0.83,-0.35,1.04
mcrobjo01,2015-2016,-0.5266666666666671,-2.72,-4.64,,,,5543725.0,0.0791960714285714,28,9,MIA,PF,42,595,1.3,-0.9,0.0,0.0,0.0,0.79,0.21,0.0,0.0,0.0,470.05,124.95,PF,4.21,Wing,-0.78,0.69,-0.09,1.12
noahjo01,2015-2016,1.00666666666667,-0.0066666666666667105,-0.19333333333333302,1.27333333333333,,,13400000.0,0.191428571428571,30,9,CHI,C,29,635,-0.2,1.7,0.0,0.0,0.0,0.21,0.79,0.0,0.0,0.0,133.35,501.65,C,4.79,Big,-1.88,2.44,0.56,1.48
sessira01,2015-2016,-1.74,-3.56666666666667,-3.1933333333333302,,,,2170465.0,0.0310066428571429,29,9,WAS,PG,82,1667,-1.3,-1.5,1.0,0.0,0.0,0.0,0.0,1667.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-0.08,-1.63,-1.71,1.53
smithja02,2015-2016,-1.64,-0.826666666666667,-4.3,-2.1666666666666696,,,4300000.0,0.0614285714285714,29,8,ORL,C,76,1181,-1.5,0.2,0.0,0.0,0.0,0.12,0.88,0.0,0.0,0.0,141.72,1039.28,C,4.88,Big,-1.74,0.53,-1.21,1.44
splitti01,2015-2016,0.566666666666667,-2.52,,,,,8500000.0,0.12142857142857101,31,6,ATL,C,36,579,9.4,6.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,579.0,C,5.0,Big,-0.74,1.99,1.25,1.62
stuckro01,2015-2016,-1.9066666666666698,-3.7133333333333303,,,,,6500000.0,0.0928571428571429,29,9,IND,PG,58,1275,0.1,-2.7,0.4,0.59,0.01,0.0,0.0,510.0,752.25,12.75,0.0,0.0,SG,1.61,Guard,-1.26,-0.35,-1.61,1.22
wrighbr03,2015-2016,-0.7866666666666658,0.12666666666666698,0.626666666666667,,,,5500000.0,0.0785714285714286,28,8,MEM,PF,12,212,-12.1,-10.3,0.0,0.0,0.0,0.51,0.49,0.0,0.0,0.0,108.12,103.88,PF,4.49,Big,-0.81,-0.82,-1.63,0.2
youngni01,2015-2016,-5.15333333333333,0.2,-2.8333333333333304,-3.54666666666667,,,5219169.0,0.0745595571428571,30,9,LAL,SG,54,1033,-9.9,0.5,0.0,0.26,0.74,0.0,0.0,0.0,268.58,764.42,0.0,0.0,SF,2.74,Wing,-2.02,-3.31,-5.33,-1.43
youngth01,2015-2016,0.54,1.03333333333333,1.22666666666667,2.2133333333333303,,,11200000.0,0.16,27,9,BRK,PF,73,2407,-4.8,7.1,0.0,0.0,0.0,0.99,0.01,0.0,0.0,0.0,2382.93,24.07,PF,4.01,Big,-0.48,1.24,0.76,5.93
anthojo01,2015-2016,0.753333333333333,-0.846666666666667,,,,,2500000.0,0.0357142857142857,33,9,DET,C,19,96,-8.2,-8.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,96.0,C,5.0,Big,-1.09,1.12,0.03,0.17
tollian01,2015-2016,-0.27333333333333304,-0.826666666666667,0.966666666666667,-2.09333333333333,,,3000000.0,0.0428571428571429,30,8,DET,PF,72,1341,0.0,-0.5,0.0,0.0,0.02,0.98,0.0,0.0,0.0,26.82,1314.18,0.0,PF,3.98,Wing,0.0,-0.41,-0.41,2.25
watsocj01,2015-2016,-3.36666666666667,-3.2333333333333303,,,,,5000000.0,0.0714285714285714,31,9,ORL,PG,33,656,-3.2,-1.9,0.66,0.33,0.01,0.0,0.0,432.96,216.48,6.56,0.0,0.0,PG,1.35,Guard,-1.7,-1.7,-3.4,-0.12
ajincal01,2015-2016,-2.2533333333333303,-2.38666666666667,,,,,4300000.0,0.0614285714285714,27,6,NOP,C,59,861,-2.4,1.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,861.0,C,5.0,Big,-2.97,1.84,-1.13,1.1
anderry01,2015-2016,-0.46666666666666706,0.74,-0.813333333333333,-3.66,,,8500000.0,0.12142857142857101,27,8,NOP,PF,66,2008,-0.7,6.5,0.0,0.0,0.01,0.85,0.14,0.0,0.0,20.08,1706.8,281.12,PF,4.13,Wing,1.59,-1.59,0.0,4.05
arthuda01,2015-2016,0.34,-0.573333333333333,-2.58666666666667,,,,2814000.0,0.0402,27,7,DEN,PF,70,1516,-1.6,2.4,0.0,0.0,0.01,0.79,0.21,0.0,0.0,15.16,1197.64,318.36,PF,4.24,Big,-0.73,1.39,0.66,3.62
asikom01,2015-2016,-2.59333333333333,-1.72,-3.9,,,,11000000.0,0.157142857142857,29,6,NOP,C,68,1178,-9.0,-7.2,0.0,0.0,0.0,0.09,0.91,0.0,0.0,0.0,106.02,1071.98,C,4.91,Big,-3.55,1.76,-1.79,1.01
augusdj01,2015-2016,-1.73333333333333,-4.68666666666667,-0.293333333333333,0.666666666666667,,,3000000.0,0.0428571428571429,28,8,TOT,PG,62,1178,-1.1,-3.8,1.0,0.0,0.0,0.0,0.0,1178.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,-0.04,-1.71,-1.75,1.01
batumni01,2015-2016,1.48,1.03333333333333,0.133333333333333,0.226666666666667,,,12235750.0,0.17479642857142902,27,8,CHO,SF,70,2448,4.7,4.7,0.0,0.1,0.89,0.01,0.0,0.0,244.8,2178.72,24.48,0.0,SF,2.91,Wing,1.51,-0.29,1.22,6.75
bayleje01,2015-2016,-1.75333333333333,-4.5333333333333306,-3.84666666666667,-5.3,,,3000000.0,0.0428571428571429,27,8,MIL,SG,52,1505,-5.8,-2.8,0.09,0.67,0.24,0.0,0.0,135.45,1008.35,361.2,0.0,0.0,SG,2.15,Wing,0.21,-2.34,-2.13,0.92
beaslmi01,2015-2016,-2.8133333333333304,-2.50666666666667,-1.47333333333333,-2.15333333333333,,,306527.0,0.0043789571428571395,27,8,HOU,PF,20,363,-9.6,-10.6,0.0,0.0,0.05,0.88,0.07,0.0,0.0,18.15,319.44,25.41,PF,4.02,Big,-1.25,-1.27,-2.52,0.14
dragigo01,2015-2016,1.6466666666666698,1.51333333333333,0.23333333333333303,0.1,,,14780000.0,0.21114285714285697,29,8,MIA,PG,72,2363,4.1,5.2,0.99,0.01,0.0,0.0,0.0,2339.37,23.63,0.0,0.0,0.0,PG,1.01,Guard,1.42,0.7,2.12,7.73
gallida01,2015-2016,1.5466666666666697,2.1866666666666696,-0.653333333333333,3.28,,,14000000.0,0.2,27,7,DEN,SF,53,1839,-2.8,0.5,0.0,0.0,0.67,0.32,0.01,0.0,0.0,1232.13,588.48,18.39,SF,3.34,Wing,1.88,-0.16,1.72,5.64
gordoer01,2015-2016,-0.46666666666666706,0.22,0.993333333333333,-0.7133333333333329,,,15514031.0,0.221629014285714,27,8,NOP,SG,45,1481,-2.8,1.8,0.21,0.64,0.15,0.0,0.0,311.01,947.84,222.15,0.0,0.0,SG,1.94,Wing,0.21,-0.61,-0.4,2.6
hibbero01,2015-2016,-2.3333333333333304,-0.633333333333333,,,,,15500000.0,0.221428571428571,29,8,LAL,C,81,1878,-18.1,-14.9,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1878.0,C,5.0,Big,-3.9,1.05,-2.85,0.33
hillge01,2015-2016,1.14666666666667,3.7,0.1,1.09333333333333,,,8000000.0,0.11428571428571402,29,8,IND,PG,74,2524,2.1,0.5,0.98,0.02,0.0,0.0,0.0,2473.52,50.48,0.0,0.0,0.0,PG,1.02,Guard,0.63,0.34,0.97,6.58
ibakase01,2015-2016,0.56,0.24666666666666698,0.3733333333333329,-0.20666666666666697,,,12350000.0,0.17642857142857102,26,7,OKC,PF,78,2500,10.0,7.5,0.0,0.0,0.0,0.92,0.09,0.0,0.0,0.0,2300.0,225.0,PF,4.13,Big,0.03,0.86,0.89,6.48
jordade01,2015-2016,4.08,4.4,1.08,1.9,,,19500000.0,0.27857142857142897,27,8,LAC,C,77,2598,9.1,13.7,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2598.0,C,5.0,Big,0.35,4.07,4.42,12.47
kaunsa01,2015-2016,-0.27333333333333304,,,,,,1300000.0,0.0185714285714286,30,1,CLE,C,25,95,-0.6,-7.2,0.0,0.0,0.0,0.15,0.85,0.0,0.0,0.0,14.25,80.75,C,4.85,Big,-1.3,1.29,-0.01,0.19
koufoko01,2015-2016,-1.6333333333333302,-0.6,-0.5,-2.6933333333333302,,,7500000.0,0.107142857142857,26,8,SAC,C,78,1482,-7.5,-7.4,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,1482.0,C,5.0,Big,-1.51,-0.34,-1.85,1.24
leeco01,2015-2016,-0.4933333333333329,-0.653333333333333,-0.8533333333333329,-2.18,,,5675000.0,0.0810714285714286,30,8,TOT,SG,79,2334,3.1,4.0,0.0,0.65,0.34,0.0,0.0,0.0,1517.1,793.56,0.0,0.0,SG,2.32,Wing,-0.31,-0.13,-0.44,3.91
lopezro01,2015-2016,0.48,-1.26,-2.05333333333333,-1.38,,,13000000.0,0.185714285714286,27,8,NYK,C,82,2219,-2.4,1.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2219.0,C,5.0,Big,-0.95,0.97,0.02,4.3
lopezbr01,2015-2016,2.2,1.8,0.36,3.61333333333333,,,20000000.0,0.28571428571428603,27,8,BRK,C,73,2457,-3.7,10.1,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,2457.0,C,5.0,Big,0.47,2.18,2.65,9.0
loveke01,2015-2016,4.37333333333333,3.62,2.7,0.32,,,19500000.0,0.27857142857142897,27,8,CLE,PF,77,2424,8.7,5.5,0.0,0.0,0.0,0.4,0.6,0.0,0.0,0.0,969.6,1454.4,C,4.6,Big,3.17,2.14,5.31,12.52
mayooj01,2015-2016,-1.76,,,,,,8000000.0,0.11428571428571402,28,8,MIL,SG,41,1090,-1.9,3.0,0.03,0.6,0.35,0.03,0.0,32.7,654.0,381.5,32.7,0.0,SG,2.4,Wing,-1.54,0.65,-0.89,1.54
mbahalu01,2015-2016,-1.1,0.74,0.613333333333333,-2.1733333333333302,,,1270964.0,0.0181566285714286,29,8,LAC,PF,75,1274,9.7,7.9,0.0,0.0,0.27,0.73,0.01,0.0,0.0,343.98,930.02,12.74,PF,3.78,Wing,-2.57,1.72,-0.85,1.83
mcgeeja01,2015-2016,-2.34,0.893333333333333,0.66,-0.746666666666667,,,13270964.0,0.1895852,28,8,DAL,C,34,370,-7.6,-8.2,0.0,0.0,0.0,0.01,0.99,0.0,0.0,0.0,3.7,366.3,C,4.99,Big,-1.85,0.09,-1.76,0.31
pekovni01,2015-2016,-4.0066666666666695,,,,,,12100000.0,0.17285714285714301,30,6,MIN,C,12,156,-21.5,-18.8,0.0,0.0,0.0,0.0,1.0,0.0,0.0,0.0,0.0,156.0,C,5.0,Big,-1.41,-0.5,-1.91,0.11
rosede01,2015-2016,-3.94666666666667,-2.13333333333333,-4.9933333333333305,-1.10666666666667,,,20093063.0,0.28704375714285696,27,7,CHI,PG,66,2097,-3.9,-4.7,0.95,0.06,0.0,0.0,0.0,1992.15,125.82,0.0,0.0,0.0,PG,1.07,Guard,-1.13,-3.14,-4.27,-1.53
rushbr01,2015-2016,-2.7066666666666697,-3.2733333333333303,,,,,1270964.0,0.0181566285714286,30,8,GSW,SG,72,1055,0.5,-14.3,0.01,0.61,0.36,0.02,0.0,10.55,643.55,379.8,21.1,0.0,SG,2.39,Wing,-1.12,-2.29,-3.41,-0.2
speigma01,2015-2016,-2.12666666666667,1.14,-0.226666666666667,,,,3815000.0,0.0545,28,8,GSW,C,72,832,1.6,-12.0,0.0,0.0,0.0,0.17,0.84,0.0,0.0,0.0,141.44,698.88,C,4.88,Big,-0.95,-0.29,-1.24,1.01
westbru01,2015-2016,8.56666666666667,9.38,6.17333333333333,3.8266666666666698,,,16744218.0,0.239203114285714,27,8,OKC,PG,80,2750,11.1,12.9,0.94,0.07,0.0,0.0,0.0,2585.0,192.5,0.0,0.0,0.0,PG,1.08,Guard,7.25,0.6,7.85,19.53
morroan01,2015-2016,-2.62666666666667,-2.84666666666667,,,,,3344000.0,0.0477714285714286,30,8,OKC,SG,68,926,4.8,-3.2,0.0,0.42,0.57,0.0,0.0,0.0,388.92,527.82,0.0,0.0,SF,2.55,Wing,0.46,-3.05,-2.59,0.32
casspom01,2015-2016,0.54,-2.53333333333333,-0.293333333333333,-0.40666666666666706,,,3000000.0,0.0428571428571429,27,7,SAC,PF,69,1880,0.4,6.0,0.0,0.0,0.34,0.66,0.01,0.0,0.0,639.2,1240.8,18.8,PF,3.71,Wing,0.34,0.62,0.96,5.12
bogdabo02,2015-2016,-4.42,-3.55333333333333,-0.886666666666667,0.166666666666667,,,3425510.0,0.0489358571428571,26,2,BRK,SF,79,2115,-9.0,-3.0,0.0,0.3,0.63,0.05,0.02,0.0,634.5,1332.45,105.75,42.3,SF,2.79,Wing,-0.95,-3.98,-4.93,-2.42
mudiaem01,2015-2016,-3.95333333333333,-3.8333333333333304,-5.62666666666667,-2.57333333333333,,,3102240.0,0.0443177142857143,19,1,DEN,PG,68,2068,-2.8,0.6,0.86,0.14,0.0,0.0,0.0,1778.48,289.52,0.0,0.0,0.0,PG,1.14,Guard,-1.76,-2.02,-3.78,-0.87
montelu01,2015-2016,-7.86666666666667,-9.87333333333333,,,,,525093.0,0.00750132857142857,22,1,POR,SG,12,42,-54.9,-56.2,0.0,0.06,0.94,0.0,0.0,0.0,2.52,39.48,0.0,0.0,SF,2.94,Wing,-1.53,-1.82,-3.35,-0.01
beverpa01,2015-2016,1.9533333333333303,2.42,-0.4466666666666671,2.55333333333333,,,6500000.0,0.0928571428571429,27,4,HOU,PG,71,2041,4.0,7.9,0.94,0.06,0.0,0.0,0.0,1918.54,122.46,0.0,0.0,0.0,PG,1.06,Guard,1.37,1.01,2.38,7.15
budinch01,2015-2016,-1.71333333333333,,,,,,5258082.0,0.0751154571428571,27,7,TOT,SF,66,929,-0.1,2.9,0.0,0.11,0.73,0.16,0.0,0.0,102.19,678.17,148.64,0.0,SF,3.05,Wing,-1.45,-0.27,-1.72,0.85
carrode01,2015-2016,0.12666666666666698,0.8866666666666658,1.16666666666667,-1.0,,,13500000.0,0.19285714285714303,29,7,TOR,SF,26,786,3.1,-2.2,0.0,0.01,0.81,0.19,0.0,0.0,7.86,636.66,149.34,0.0,SF,3.21,Wing,-0.87,0.96,0.09,1.6
collida01,2015-2016,-0.626666666666667,-0.773333333333333,2.2266666666666697,1.04,,,5013559.0,0.0716222714285714,28,7,SAC,PG,74,2219,-2.2,1.3,1.0,0.0,0.0,0.0,0.0,2219.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,1.77,-2.51,-0.74,3.48
cunnida01,2015-2016,-2.48666666666667,-0.7866666666666671,-1.6533333333333302,-2.14,,,3000000.0,0.0428571428571429,28,7,NOP,SF,80,1971,-6.2,-4.7,0.0,0.02,0.74,0.24,0.01,0.0,39.42,1458.54,473.04,19.71,SF,3.27,Wing,-1.21,-1.92,-3.13,-0.01
curryst01,2015-2016,9.84,7.37333333333333,7.3,6.70666666666667,,,11370786.0,0.1624398,27,7,GSW,PG,79,2700,17.9,22.2,1.0,0.0,0.0,0.0,0.0,2700.0,0.0,0.0,0.0,0.0,PG,1.0,Guard,7.65,0.86,8.51,21.1
derozde01,2015-2016,0.3733333333333329,0.4133333333333329,1.7066666666666699,0.4933333333333329,,,9500000.0,0.13571428571428598,26,7,TOR,SG,78,2804,3.1,-6.1,0.0,0.68,0.32,0.0,0.0,0.0,1906.72,897.28,0.0,0.0,SG,2.32,Wing,2.33,-2.47,-0.14,5.15
ellinwa01,2015-2016,-3.8133333333333304,0.3733333333333329,-0.253333333333333,-0.6,,,2423670.0,0.0346238571428571,28,7,BRK,SG,76,1615,-10.4,-4.7,0.0,0.92,0.08,0.0,0.0,0.0,1485.8,129.2,0.0,0.0,SG,2.08,Wing,-2.51,-1.61,-4.12,-1.02
evansty01,2015-2016,1.33333333333333,-1.3,3.50666666666667,-1.7933333333333301,,,11227000.0,0.160385714285714,26,7,NOP,SG,25,765,-0.4,4.3,0.01,0.6,0.39,0.01,0.0,7.65,459.0,298.35,7.65,0.0,SG,2.42,Wing,1.06,0.09,1.15,2.01
gibsota01,2015-2016,1.27333333333333,-0.5266666666666671,0.506666666666667,0.24666666666666698,,,8500000.0,0.12142857142857101,30,7,CHI,PF,73,1936,-2.1,-0.9,0.0,0.0,0.11,0.87,0.02,0.0,0.0,212.96,1684.32,38.72,PF,3.91,Big,-0.45,1.56,1.11,5.11
greenda02,2015-2016,3.06666666666667,1.64,0.4,4.29333333333333,,,10000000.0,0.14285714285714302,28,7,SAS,SG,79,2062,12.8,2.6,0.0,0.82,0.18,0.0,0.0,0.0,1690.84,371.16,0.0,0.0,SG,2.18,Wing,0.32,2.93,3.25,8.18
griffbl01,2015-2016,2.48,3.98666666666667,2.34,3.46666666666667,,,18907725.0,0.27011035714285697,26,6,LAC,PF,35,1170,7.1,3.9,0.0,0.0,0.0,0.85,0.15,0.0,0.0,0.0,994.5,175.5,PF,4.15,Big,0.74,1.33,2.07,3.91
